Episode,Throughput,Latency,Fairness
1,6000.0,53000.0,0.03333333333333333
2,10000.0,11000.0,0.03333333333333333
3,27000.0,46000.0,0.03333333333333333
4,12000.0,33000.0,0.03333333333333333
5,15000.0,24000.0,0.03333333333333333
6,14000.0,3000.0,0.03333333333333333
7,15000.0,65000.0,0.03333333333333333
8,24000.0,44000.0,0.03333333333333333
9,6000.0,0.0,0.03333333333333333
10,5000.0,88000.0,0.03333333333333333
11,29000.0,0.0,0.03333333333333333
12,5000.0,0.0,0.03333333333333333
13,3000.0,0.0,0.03333333333333333
14,15000.0,63000.0,0.03333333333333333
15,30000.0,42000.0,0.03333333333333333
16,6000.0,0.0,0.03333333333333333
17,6000.0,64000.0,0.03333333333333333
18,21000.0,37000.0,0.03333333333333333
19,22000.0,48000.0,0.03333333333333333
20,17000.0,34000.0,0.03333333333333333
21,21000.0,42000.0,0.03333333333333333
22,19000.0,30000.0,0.03333333333333333
23,13000.0,29000.0,0.03333333333333333
24,27000.0,47000.0,0.03333333333333333
25,22000.0,66000.0,0.03333333333333333
26,17000.0,7000.0,0.03333333333333333
27,25000.0,65000.0,0.03333333333333333
28,15000.0,32000.0,0.03333333333333333
29,23000.0,0.0,0.03333333333333333
30,28000.0,51000.0,0.03333333333333333
31,25000.0,21000.0,0.03333333333333333
32,22000.0,4000.0,0.03333333333333333
33,29000.0,26000.0,0.03333333333333333
34,23000.0,44000.0,0.03333333333333333
35,10000.0,11000.0,0.03333333333333333
36,28000.0,17000.0,0.03333333333333333
37,6000.0,17000.0,0.03333333333333333
38,4000.0,0.0,0.03333333333333333
39,6000.0,94000.0,0.03333333333333333
40,29000.0,16000.0,0.03333333333333333
41,13000.0,61000.0,0.03333333333333333
42,21000.0,50000.0,0.03333333333333333
43,25000.0,47000.0,0.03333333333333333
44,20000.0,46000.0,0.03333333333333333
45,6000.0,52000.0,0.03333333333333333
46,9000.0,0.0,0.03333333333333333
47,7000.0,92000.0,0.03333333333333333
48,14000.0,59000.0,0.03333333333333333
49,21000.0,48000.0,0.03333333333333333
50,25000.0,30000.0,0.03333333333333333
51,8000.0,71000.0,0.03333333333333333
52,11000.0,25000.0,0.03333333333333333
53,24000.0,0.0,0.03333333333333333
54,27000.0,35000.0,0.03333333333333333
55,29000.0,36000.0,0.03333333333333333
56,10000.0,20000.0,0.03333333333333333
57,16000.0,28000.0,0.03333333333333333
58,6000.0,76000.0,0.03333333333333333
59,5000.0,62000.0,0.03333333333333333
60,16000.0,8000.0,0.03333333333333333
61,13000.0,86000.0,0.03333333333333333
62,17000.0,0.0,0.03333333333333333
63,5000.0,61000.0,0.03333333333333333
64,25000.0,0.0,0.03333333333333333
65,13000.0,81000.0,0.03333333333333333
66,10000.0,0.0,0.03333333333333333
67,15000.0,33000.0,0.03333333333333333
68,12000.0,58000.0,0.03333333333333333
69,2000.0,0.0,0.033333333333333326
70,28000.0,63000.0,0.03333333333333333
71,25000.0,73000.0,0.03333333333333333
72,13000.0,36000.0,0.03333333333333333
73,26000.0,47000.0,0.03333333333333333
74,19000.0,35000.0,0.03333333333333333
75,10000.0,86000.0,0.03333333333333333
76,5000.0,44000.0,0.03333333333333333
77,10000.0,43000.0,0.03333333333333333
78,9000.0,46000.0,0.03333333333333333
79,11000.0,76000.0,0.03333333333333333
80,23000.0,66000.0,0.03333333333333333
81,19000.0,74000.0,0.03333333333333333
82,16000.0,31000.0,0.03333333333333333
83,27000.0,67000.0,0.03333333333333333
84,27000.0,52000.0,0.03333333333333333
85,26000.0,31000.0,0.03333333333333333
86,18000.0,34000.0,0.03333333333333333
87,8000.0,21000.0,0.03333333333333333
88,7000.0,0.0,0.03333333333333333
89,12000.0,78000.0,0.03333333333333333
90,16000.0,7000.0,0.03333333333333333
91,1000.0,0.0,0.03333333333333332
92,25000.0,58000.0,0.03333333333333333
93,11000.0,1000.0,0.03333333333333333
94,6000.0,74000.0,0.03333333333333333
95,23000.0,45000.0,0.03333333333333333
96,10000.0,53000.0,0.03333333333333333
97,6000.0,92000.0,0.03333333333333333
98,26000.0,26000.0,0.03333333333333333
99,19000.0,0.0,0.03333333333333333
100,21000.0,45000.0,0.03333333333333333
